student_country,days_on_platform,minutes_watched,courses_started,practice_exams_started,practice_exams_passed,minutes_spent_on_exams,purchased
11057,112.0,114,47.5,1,0,0,0.0,0
11058,157.0,114,4.3,1,0,0,0.0,0
11059,108.0,114,6.2,1,0,0,0.0,0
11060,126.0,114,36.2,1,0,0,0.0,0
11061,112.0,114,12.3,1,0,0,0.0,0
11062,71.0,114,0.3,1,0,0,0.0,0
11063,39.0,114,45.8,1,0,0,0.0,0
11064,44.0,114,0.3,1,0,0,0.0,0
11065,108.0,114,0.9,1,0,0,0.0,0
11066,54.0,114,3.0,2,0,0,0.0,0
11067,77.0,114,45.4,2,0,0,0.0,0
11068,27.0,1,11.5,1,0,0,0.0,1
11069,47.0,113,0.5,1,0,0,0.0,0
11070,157.0,113,1.8,1,0,0,0.0,0
11071,125.0,113,0.1,1,0,0,0.0,0
11072,137.0,113,0.8,1,0,0,0.0,0
11073,148.0,113,0.1,1,0,0,0.0,0
11074,27.0,113,1.1,1,0,0,0.0,0
11075,68.0,113,0.3,1,0,0,0.0,0
11076,71.0,113,13.8,1,0,0,0.0,0
11077,136.0,113,0.3,1,0,0,0.0,0
11078,71.0,113,5.1,1,0,0,0.0,0
11079,123.0,113,1.3,1,0,0,0.0,0
11080,123.0,113,5.6,1,0,0,0.0,0
11081,71.0,113,6.2,1,0,0,0.0,0
11082,71.0,113,5.8,1,0,0,0.0,0
11083,39.0,113,27.1,1,0,0,0.0,0
11084,30.0,113,7.6,1,0,0,0.0,0
11085,131.0,113,1.8,1,0,0,0.0,0
11086,136.0,113,5.0,1,0,0,0.0,0
11087,130.0,113,0.7,1,0,0,0.0,0
11088,126.0,1,136.2,1,0,0,0.0,1
11089,71.0,113,32.1,1,0,0,0.0,0
11090,25.0,113,0.4,1,0,0,0.0,0
11091,68.0,113,87.3,1,0,0,0.0,0
11092,44.0,113,1.2,1,0,0,0.0,0
11093,159.0,113,0.5,1,0,0,0.0,0
11094,0.0,113,25.3,1,0,0,0.0,0
11095,68.0,113,0.1,1,0,0,0.0,0
11096,47.0,113,1.3,1,0,0,0.0,0
11097,157.0,113,6.4,1,0,0,0.0,0
11098,69.0,113,6.4,1,0,0,0.0,0
11099,116.0,113,25.4,1,0,0,0.0,0
11100,124.0,113,38.3,1,0,0,0.0,0
11101,71.0,113,6.9,1,0,0,0.0,0
11102,157.0,113,4.8,1,0,0,0.0,0
11103,47.0,113,5.6,1,0,0,0.0,0
11104,112.0,113,10.9,1,0,0,0.0,0
11105,79.0,113,0.1,1,0,0,0.0,0
11106,27.0,0,25.0,1,0,0,0.0,1
11107,142.0,113,11.0,1,0,0,0.0,0
11108,141.0,113,7.2,1,0,0,0.0,0
11109,69.0,113,3.0,1,0,0,0.0,0
11110,94.0,113,17.8,1,0,0,0.0,0
11112,45.0,1,158.1,1,0,0,0.0,1
11114,136.0,113,41.5,1,0,0,0.0,0
11115,112.0,113,9.3,1,0,0,0.0,0
11116,157.0,1,50.4,1,0,0,0.0,1
11117,123.0,113,57.3,1,0,0,0.0,0
11118,94.0,113,6.4,1,0,0,0.0,0
11119,157.0,113,1.0,1,0,0,0.0,0
11120,69.0,113,1.1,1,0,0,0.0,0
11121,35.0,113,20.5,1,0,0,0.0,0
11122,35.0,112,0.8,1,0,0,0.0,0
11123,157.0,112,0.5,1,0,0,0.0,0
11124,127.0,0,132.8,1,0,0,0.0,1
11125,132.0,112,1.8,1,0,0,0.0,0
11126,162.0,112,39.9,1,0,0,0.0,0
11127,116.0,112,34.3,1,0,0,0.0,0
11128,79.0,112,37.2,1,0,0,0.0,0
11129,123.0,112,76.7,1,0,0,0.0,0
11130,71.0,112,3.1,1,0,0,0.0,0
11131,47.0,112,0.4,1,0,0,0.0,0
11132,48.0,112,0.7,1,0,0,0.0,0
11133,71.0,112,1.3,1,0,0,0.0,0
11134,71.0,112,9.4,1,0,0,0.0,0
11135,44.0,112,32.9,1,0,0,0.0,0
11136,71.0,112,65.7,1,0,0,0.0,0
11137,120.0,112,0.1,1,0,0,0.0,0
11138,151.0,112,0.2,1,0,0,0.0,0
11140,47.0,112,6.8,1,0,0,0.0,0
11141,87.0,112,3.6,1,0,0,0.0,0
11142,157.0,112,18.3,1,0,0,0.0,0
11143,94.0,112,3.7,1,0,0,0.0,0
11144,109.0,112,1.9,2,0,0,0.0,0
11145,94.0,112,0.3,1,0,0,0.0,0
11146,157.0,112,24.5,1,0,0,0.0,0
11147,114.0,112,0.3,1,0,0,0.0,0
11148,122.0,112,0.2,1,0,0,0.0,0
11149,32.0,112,1.6,1,0,0,0.0,0
11150,7.0,112,3.2,1,0,0,0.0,0
11151,71.0,112,45.9,1,0,0,0.0,0
11152,108.0,112,6.4,1,0,0,0.0,0
11153,162.0,112,1.2,1,0,0,0.0,0
11154,124.0,112,1.8,1,0,0,0.0,0
11155,31.0,112,13.0,1,0,0,0.0,0
11156,108.0,112,17.9,1,0,0,0.0,0
11157,157.0,112,5.6,1,0,0,0.0,0
11158,162.0,112,17.2,1,0,0,0.0,0
11159,157.0,112,3.2,1,0,0,0.0,0
11160,54.0,112,34.3,1,0,0,0.0,0
11161,157.0,112,0.3,1,0,0,0.0,0
11162,13.0,112,0.6,1,0,0,0.0,0
11163,71.0,112,0.4,1,0,0,0.0,0
11164,71.0,112,0.1,1,0,0,0.0,0
11165,124.0,112,0.4,1,0,0,0.0,0
11166,48.0,112,1.2,1,0,0,0.0,0
11167,108.0,112,20.7,1,0,0,0.0,0
11168,157.0,111,27.9,2,0,0,0.0,0
11170,71.0,111,0.3,1,0,0,0.0,0
11171,47.0,111,1.1,1,0,0,0.0,0
11172,5.0,111,0.9,1,0,0,0.0,0
11173,71.0,111,4.4,1,0,0,0.0,0
11174,123.0,111,0.3,1,0,0,0.0,0
11175,47.0,111,129.0,1,0,0,0.0,0
11176,124.0,111,42.0,1,0,0,0.0,0
11177,13.0,0,22.0,1,0,0,0.0,1
11178,157.0,3,41.0,1,0,0,0.0,1
11179,44.0,111,34.5,1,0,0,0.0,0
11180,39.0,6,32.2,1,0,0,0.0,1
11181,150.0,111,0.5,1,0,0,0.0,0
11182,130.0,111,37.1,1,0,0,0.0,0
11183,71.0,111,37.2,2,0,0,0.0,0
11184,54.0,4,9.8,1,0,0,0.0,1
11185,47.0,111,2.7,1,0,0,0.0,0
11186,13.0,111,42.1,1,0,0,0.0,0
11187,83.0,111,124.3,1,0,0,0.0,0
11188,71.0,111,1.5,1,0,0,0.0,0
11189,157.0,111,1.2,1,0,0,0.0,0
11190,13.0,111,0.6,1,0,0,0.0,0
11191,39.0,111,1.0,1,0,0,0.0,0
11192,39.0,111,0.6,1,0,0,0.0,0
11193,114.0,111,0.3,1,0,0,0.0,0
11194,71.0,111,0.1,1,0,0,0.0,0
11195,156.0,111,20.7,1,0,0,0.0,0
11196,0.0,111,0.8,1,0,0,0.0,0
11197,71.0,111,0.3,1,0,0,0.0,0
11198,21.0,111,0.1,1,0,0,0.0,0
11200,21.0,111,0.3,1,0,0,0.0,0
11202,157.0,111,7.2,1,0,0,0.0,0
11203,77.0,111,0.2,1,0,0,0.0,0
11204,112.0,111,64.2,1,0,0,0.0,0
11205,7.0,111,6.6,1,0,0,0.0,0
11206,27.0,111,44.1,1,0,0,0.0,0
11207,94.0,111,1.5,1,0,0,0.0,0
11208,71.0,111,0.1,1,0,0,0.0,0
11209,157.0,111,45.7,1,0,0,0.0,0
11210,47.0,111,131.7,1,0,0,0.0,0
11211,94.0,111,0.4,1,0,0,0.0,0
11212,161.0,111,1.8,1,0,0,0.0,0
11213,12.0,111,1.5,1,0,0,0.0,0
11214,147.0,111,4.6,1,0,0,0.0,0
11215,71.0,111,2.9,1,0,0,0.0,0
11216,77.0,111,36.1,1,0,0,0.0,0
11217,123.0,111,11.3,1,0,0,0.0,0
11218,112.0,111,11.0,1,0,0,0.0,0
11219,157.0,0,1.4,1,0,0,0.0,1
11220,9.0,111,2.2,1,0,0,0.0,0
11221,157.0,111,57.4,1,0,0,0.0,0
11222,162.0,0,37.8,1,0,0,0.0,1
11223,134.0,110,1.4,1,0,0,0.0,0
11224,166.0,110,9.8,1,0,0,0.0,0
11225,71.0,110,0.1,1,0,0,0.0,0
11226,68.0,110,0.6,1,0,0,0.0,0
11227,27.0,110,33.2,1,0,0,0.0,0
11228,123.0,110,35.0,1,0,0,0.0,0
11229,71.0,110,14.1,1,0,0,0.0,0
11230,7.0,110,78.3,1,0,0,0.0,0
11231,112.0,110,14.2,1,0,0,0.0,0
11233,71.0,110,39.3,1,0,0,0.0,0
11234,94.0,110,0.4,1,0,0,0.0,0
11235,157.0,110,0.1,1,0,0,0.0,0
11236,14.0,110,2.5,1,0,0,0.0,0
11237,79.0,110,37.1,1,0,0,0.0,0
11238,157.0,110,1.9,2,0,0,0.0,0
11239,71.0,0,54.1,1,0,0,0.0,1
11240,0.0,110,0.2,1,0,0,0.0,0
11241,47.0,110,0.1,1,0,0,0.0,0
11242,157.0,110,35.8,1,0,0,0.0,0
11243,71.0,110,6.1,1,0,0,0.0,0
11244,12.0,110,0.7,1,0,0,0.0,0
11245,54.0,110,11.4,1,0,0,0.0,0
11246,130.0,110,2.0,1,0,0,0.0,0
11247,71.0,110,27.0,1,0,0,0.0,0
11248,123.0,110,1.3,1,0,0,0.0,0
11249,9.0,110,0.2,1,0,0,0.0,0
11250,71.0,110,9.1,1,0,0,0.0,0
11251,157.0,110,6.2,1,0,0,0.0,0
11252,71.0,110,49.8,1,0,0,0.0,0
11253,27.0,110,0.3,1,0,0,0.0,0
11254,71.0,110,3.5,1,0,0,0.0,0
11255,127.0,110,17.8,1,0,0,0.0,0
11256,31.0,110,0.8,1,0,0,0.0,0
11257,71.0,110,3.6,1,0,0,0.0,0
11258,71.0,110,41.9,1,0,0,0.0,0
11259,71.0,110,73.0,1,0,0,0.0,0
11260,27.0,3,23.3,1,0,0,0.0,1
11261,71.0,110,0.1,1,0,0,0.0,0
11262,157.0,110,2.2,1,0,0,0.0,0
11263,157.0,1,146.1,1,0,0,0.0,1
11264,71.0,110,9.2,1,0,0,0.0,0
11265,48.0,110,3.1,1,0,0,0.0,0
11266,112.0,110,0.7,1,0,0,0.0,0
11267,5.0,109,11.0,1,0,0,0.0,0
11268,47.0,109,0.6,1,0,0,0.0,0
11269,47.0,109,34.5,1,0,0,0.0,0
11270,117.0,109,42.5,1,0,0,0.0,0
11271,157.0,0,30.9,1,0,0,0.0,1
11272,134.0,109,1.2,1,0,0,0.0,0
11273,108.0,0,68.6,1,0,0,0.0,1
11274,27.0,109,3.6,1,0,0,0.0,0
11275,157.0,109,0.9,1,0,0,0.0,0
11276,104.0,79,8.4,2,0,0,0.0,1
11278,166.0,109,8.2,1,0,0,0.0,0
11279,27.0,109,69.7,1,0,0,0.0,0
11280,47.0,109,38.5,1,0,0,0.0,0
11281,39.0,109,6.6,1,0,0,0.0,0
11282,71.0,109,0.4,1,0,0,0.0,0
11284,69.0,109,33.3,1,0,0,0.0,0
11285,162.0,109,7.0,1,0,0,0.0,0
11286,132.0,109,68.8,1,0,0,0.0,0
11287,93.0,109,12.2,1,0,0,0.0,0
11288,112.0,109,18.2,1,0,0,0.0,0
11289,27.0,109,5.8,1,0,0,0.0,0
11290,47.0,109,0.3,1,0,0,0.0,0
11291,7.0,109,1.2,1,0,0,0.0,0
11292,142.0,109,1.1,1,0,0,0.0,0
11293,39.0,5,195.3,1,0,0,0.0,1
11294,112.0,109,34.1,1,0,0,0.0,0
11295,112.0,109,1.6,1,0,0,0.0,0
11296,115.0,109,50.0,2,0,0,0.0,0
11297,68.0,109,1.4,1,0,0,0.0,0
11298,157.0,109,28.1,1,0,0,0.0,0
11299,27.0,7,6.3,1,0,0,0.0,1
11300,157.0,7,25.3,1,0,0,0.0,1
11301,54.0,109,0.8,1,0,0,0.0,0
11302,127.0,109,0.4,1,0,0,0.0,0
11303,47.0,109,59.3,1,0,0,0.0,0
11304,157.0,1,52.3,1,0,0,0.0,1
11305,71.0,109,20.3,1,0,0,0.0,0
11306,112.0,109,1.7,1,0,0,0.0,0
11307,137.0,108,16.4,1,0,0,0.0,0
11308,112.0,108,52.7,1,0,0,0.0,0
11309,100.0,108,6.4,1,0,0,0.0,0
11310,109.0,108,11.5,1,0,0,0.0,0
11311,7.0,108,0.2,1,0,0,0.0,0
11312,157.0,108,1.0,2,0,0,0.0,0
11313,15.0,108,0.6,1,0,0,0.0,0
11314,79.0,108,38.6,1,0,0,0.0,0
11315,153.0,7,17.9,1,0,0,0.0,1
11316,134.0,108,0.4,1,0,0,0.0,0
11317,12.0,108,0.4,1,0,0,0.0,0
11318,122.0,108,18.6,1,0,0,0.0,0
11319,71.0,108,0.2,1,0,0,0.0,0
11320,94.0,108,4.8,1,0,0,0.0,0
11321,71.0,108,0.3,1,0,0,0.0,0
11322,70.0,108,49.8,1,0,0,0.0,0
11323,9.0,108,9.8,1,0,0,0.0,0
11324,112.0,108,1.8,1,0,0,0.0,0
11325,151.0,108,0.5,1,0,0,0.0,0
11326,47.0,108,19.9,1,0,0,0.0,0
11327,150.0,108,71.7,2,0,0,0.0,0
11328,47.0,108,20.9,1,0,0,0.0,0
11329,12.0,108,1.4,1,0,0,0.0,0
11330,157.0,108,0.3,1,0,0,0.0,0
11331,71.0,108,5.2,1,0,0,0.0,0
11332,69.0,108,14.3,1,0,0,0.0,0
11333,21.0,108,0.2,1,0,0,0.0,0
11334,16.0,108,13.2,1,0,0,0.0,0
11335,21.0,108,11.9,2,0,0,0.0,0
11336,112.0,108,8.5,1,0,0,0.0,0
11337,16.0,108,0.1,1,0,0,0.0,0
11338,71.0,108,27.6,1,0,0,0.0,0
11339,157.0,108,9.4,1,0,0,0.0,0
11340,27.0,108,88.3,1,0,0,0.0,0
11341,71.0,108,0.3,1,0,0,0.0,0
11342,116.0,108,64.6,1,0,0,0.0,0
11343,47.0,108,0.7,1,0,0,0.0,0
11344,69.0,108,10.4,1,0,0,0.0,0
11345,30.0,108,0.7,1,0,0,0.0,0
11346,136.0,87,15.7,2,0,0,0.0,1
11347,25.0,108,4.2,1,0,0,0.0,0
11348,12.0,108,0.5,1,0,0,0.0,0
11349,157.0,108,20.1,2,0,0,0.0,0
11350,47.0,108,0.3,1,0,0,0.0,0
11351,47.0,107,9.3,1,0,0,0.0,0
11352,27.0,107,19.6,2,0,0,0.0,0
11353,27.0,87,43.7,2,0,0,0.0,1
11354,68.0,107,1.2,1,0,0,0.0,0
11355,71.0,107,18.3,1,0,0,0.0,0
11356,71.0,107,15.4,1,0,0,0.0,0
11357,0.0,107,0.2,1,0,0,0.0,0
11358,112.0,107,44.9,1,0,0,0.0,0
11359,27.0,107,1.2,1,0,0,0.0,0
11360,166.0,107,0.2,1,0,0,0.0,0
11361,71.0,107,0.3,1,0,0,0.0,0
11362,71.0,107,7.0,1,0,0,0.0,0
11363,157.0,107,71.7,1,0,0,0.0,0
11364,71.0,107,51.1,2,0,0,0.0,0
11365,47.0,48,48.6,2,0,0,0.0,1
11366,117.0,86,24.2,1,0,0,0.0,1
11367,71.0,107,33.1,1,0,0,0.0,0
11368,71.0,107,10.7,1,0,0,0.0,0
11369,71.0,107,1.3,1,0,0,0.0,0
11370,71.0,107,1.2,1,0,0,0.0,0
11371,47.0,107,6.3,1,0,0,0.0,0
11372,127.0,107,27.3,1,0,0,0.0,0
11373,57.0,107,2.3,1,0,0,0.0,0
11374,157.0,107,53.9,2,0,0,0.0,0
11375,54.0,107,34.2,1,0,0,0.0,0
11376,71.0,6,1.2,1,0,0,0.0,1
11377,117.0,107,43.4,1,0,0,0.0,0
11378,71.0,107,1.7,1,0,0,0.0,0
11379,7.0,107,6.2,1,0,0,0.0,0
11380,71.0,107,63.0,1,0,0,0.0,0
11381,85.0,107,13.0,1,0,0,0.0,0
11382,71.0,107,11.0,1,0,0,0.0,0
11383,123.0,107,28.2,1,0,0,0.0,0
11384,166.0,107,5.9,1,0,0,0.0,0
11385,68.0,107,31.7,1,0,0,0.0,0
11386,157.0,107,39.2,1,0,0,0.0,0
11387,123.0,107,6.6,1,0,0,0.0,0
11388,43.0,107,1.6,2,0,0,0.0,0
11389,15.0,1,1.5,1,0,0,0.0,1
11390,47.0,107,5.1,1,0,0,0.0,0
11391,157.0,107,0.7,1,0,0,0.0,0
11392,71.0,107,0.1,1,0,0,0.0,0
11393,74.0,107,0.3,1,0,0,0.0,0
11394,71.0,107,4.9,1,0,0,0.0,0
11395,157.0,107,3.0,1,0,0,0.0,0
11396,48.0,107,132.2,1,0,0,0.0,0
11397,157.0,107,30.5,1,0,0,0.0,0
11398,54.0,107,18.8,1,0,0,0.0,0
11399,54.0,39,73.6,1,0,0,0.0,1
11400,9.0,107,2.9,1,0,0,0.0,0
11401,54.0,0,0.3,1,0,0,0.0,1
11402,114.0,107,52.4,1,0,0,0.0,0
11403,112.0,107,23.5,1,0,0,0.0,0
11404,112.0,107,6.1,1,0,0,0.0,0
11405,83.0,106,11.5,1,0,0,0.0,0
11406,94.0,106,0.6,1,0,0,0.0,0
11407,71.0,106,5.0,1,0,0,0.0,0
11408,109.0,106,7.3,1,0,0,0.0,0
11409,7.0,106,27.9,1,0,0,0.0,0
11410,117.0,106,177.2,1,0,0,0.0,0
11411,71.0,106,2.3,1,0,0,0.0,0
11412,157.0,106,6.7,1,0,0,0.0,0
11413,71.0,106,5.4,1,0,0,0.0,0
11414,71.0,106,7.5,1,0,0,0.0,0
11416,114.0,106,4.2,1,0,0,0.0,0
11417,31.0,106,4.1,1,0,0,0.0,0
11418,54.0,106,33.7,2,0,0,0.0,0
11419,115.0,106,183.0,1,0,0,0.0,0
11420,87.0,106,21.5,1,0,0,0.0,0
11421,54.0,106,6.2,1,0,0,0.0,0
11422,71.0,106,25.0,1,0,0,0.0,0
11423,159.0,106,1.9,1,0,0,0.0,0
11424,127.0,106,4.1,1,0,0,0.0,0
11425,71.0,106,3.1,1,0,0,0.0,0
11426,122.0,106,1.4,1,0,0,0.0,0
11427,114.0,106,81.4,1,0,0,0.0,0
11428,124.0,106,1.6,1,0,0,0.0,0
11429,157.0,106,57.3,1,0,0,0.0,0
11430,54.0,106,8.6,1,0,0,0.0,0
11431,112.0,106,5.3,1,0,0,0.0,0
11432,54.0,106,0.3,1,0,0,0.0,0
11433,71.0,106,0.4,1,0,0,0.0,0
11434,157.0,106,10.3,1,0,0,0.0,0
11435,52.0,106,1.8,1,0,0,0.0,0
11436,157.0,106,48.3,1,0,0,0.0,0
11437,71.0,106,5.2,1,0,0,0.0,0
11438,123.0,106,0.6,1,0,0,0.0,0
11439,27.0,106,27.2,1,0,0,0.0,0
11440,134.0,106,0.1,1,0,0,0.0,0
11441,71.0,106,6.2,1,0,0,0.0,0
11442,54.0,106,33.1,1,0,0,0.0,0
11443,112.0,106,0.1,1,0,0,0.0,0
11444,27.0,106,14.1,1,0,0,0.0,0
11445,157.0,106,1.7,1,0,0,0.0,0
11446,47.0,106,6.6,1,0,0,0.0,0
11447,123.0,106,0.7,1,0,0,0.0,0
11448,47.0,105,51.8,1,0,0,0.0,0
11449,7.0,105,15.3,2,0,0,0.0,0
11450,44.0,105,10.3,1,0,0,0.0,0
11451,71.0,105,0.2,1,0,0,0.0,0
11452,157.0,105,37.1,1,0,0,0.0,0
11453,157.0,39,78.1,1,0,0,0.0,1
11454,68.0,105,3.3,1,0,0,0.0,0
11455,48.0,105,19.9,1,0,0,0.0,0
11456,71.0,105,0.1,1,0,0,0.0,0
11457,157.0,105,0.8,1,0,0,0.0,0
11458,156.0,105,9.0,1,0,0,0.0,0
11459,81.0,105,0.8,1,0,0,0.0,0
11460,123.0,105,7.0,1,0,0,0.0,0
11461,71.0,105,22.5,1,0,0,0.0,0
11462,132.0,105,1.6,1,0,0,0.0,0
11463,54.0,105,47.0,1,0,0,0.0,0
11464,157.0,105,0.2,1,0,0,0.0,0
11465,71.0,105,0.2,1,0,0,0.0,0
11466,71.0,105,0.1,1,0,0,0.0,0
11467,130.0,105,40.9,1,0,0,0.0,0
11468,132.0,105,1.3,1,0,0,0.0,0
11469,157.0,105,2.3,1,0,0,0.0,0
11470,157.0,105,14.1,1,0,0,0.0,0
11471,39.0,105,1.6,1,0,0,0.0,0
11472,68.0,105,20.8,1,0,0,0.0,0
11473,112.0,105,7.7,1,0,0,0.0,0
11474,48.0,105,34.6,1,0,0,0.0,0
11475,151.0,105,1.1,1,0,0,0.0,0
11476,157.0,105,39.6,1,0,0,0.0,0
11478,71.0,105,42.6,1,0,0,0.0,0
11479,21.0,105,1.4,1,0,0,0.0,0
11480,71.0,105,10.1,1,0,0,0.0,0
11481,21.0,105,6.3,1,0,0,0.0,0
11482,114.0,105,2.0,1,0,0,0.0,0
11483,71.0,105,14.3,1,0,0,0.0,0
11484,54.0,105,6.6,1,0,0,0.0,0
11485,157.0,105,0.1,1,0,0,0.0,0
11486,157.0,1,95.7,1,0,0,0.0,1
11487,134.0,105,6.2,1,0,0,0.0,0
11488,157.0,105,40.0,2,0,0,0.0,0
11489,137.0,104,18.8,1,0,0,0.0,0
11490,21.0,104,0.7,1,0,0,0.0,0
11491,162.0,104,2.4,1,0,0,0.0,0
11492,116.0,104,1.2,1,0,0,0.0,0
11493,116.0,104,16.7,1,0,0,0.0,0
11494,71.0,104,2.1,1,0,0,0.0,0
11495,157.0,104,0.2,1,0,0,0.0,0
11496,148.0,104,0.1,1,0,0,0.0,0
11497,71.0,104,32.9,1,0,0,0.0,0
11498,157.0,104,4.7,1,0,0,0.0,0
11499,123.0,104,8.6,1,0,0,0.0,0
11500,71.0,104,0.2,1,0,0,0.0,0
11501,71.0,104,0.9,1,0,0,0.0,0
11502,157.0,104,33.8,1,0,0,0.0,0
11503,157.0,104,8.5,1,0,0,0.0,0
11504,71.0,104,13.4,1,0,0,0.0,0
11505,134.0,104,41.8,1,0,0,0.0,0
11506,54.0,104,78.6,2,0,0,0.0,0
11507,79.0,104,2.8,1,0,0,0.0,0
11508,137.0,104,1.2,1,0,0,0.0,0
11509,71.0,104,0.8,1,0,0,0.0,0
11510,71.0,104,27.5,1,0,0,0.0,0
11511,157.0,104,14.3,1,0,0,0.0,0
11512,41.0,104,0.6,1,0,0,0.0,0
11513,39.0,104,4.3,1,0,0,0.0,0
11514,123.0,104,0.1,1,0,0,0.0,0
11515,157.0,104,4.0,1,0,0,0.0,0
11516,71.0,104,32.3,1,0,0,0.0,0
11517,136.0,104,1.4,1,0,0,0.0,0
11518,57.0,104,38.5,1,0,0,0.0,0
11519,157.0,104,0.4,1,0,0,0.0,0
11520,54.0,0,22.1,1,0,0,0.0,1
11521,162.0,104,1.3,1,0,0,0.0,0
11522,123.0,104,14.8,1,0,0,0.0,0
11523,157.0,104,4.6,1,0,0,0.0,0
11524,71.0,104,0.1,1,0,0,0.0,0
11525,71.0,104,30.2,2,0,0,0.0,0
11526,71.0,104,1.2,1,0,0,0.0,0
11527,127.0,104,0.2,1,0,0,0.0,0
11528,48.0,104,18.0,1,0,0,0.0,0
11529,63.0,0,10.1,1,0,0,0.0,1
11530,157.0,0,7.0,1,0,0,0.0,1
11531,134.0,104,2.8,1,0,0,0.0,0
11532,71.0,104,1.4,1,0,0,0.0,0
11533,157.0,7,9.9,2,0,0,0.0,1
11534,157.0,104,1.3,1,0,0,0.0,0
11535,157.0,104,73.9,1,0,0,0.0,0
11536,7.0,104,1.1,1,0,0,0.0,0
11537,134.0,104,17.4,2,0,0,0.0,0
11538,157.0,103,5.5,1,0,0,0.0,0
11539,71.0,103,0.5,1,0,0,0.0,0
11540,71.0,103,56.8,2,0,0,0.0,0
11541,68.0,19,1.7,1,0,0,0.0,1
11542,12.0,103,14.6,1,0,0,0.0,0
11543,49.0,5,0.9,1,0,0,0.0,1
11544,123.0,103,2.8,1,0,0,0.0,0
11545,71.0,103,2.6,1,0,0,0.0,0
11546,39.0,1,2.1,1,0,0,0.0,1
11547,112.0,103,2.0,1,0,0,0.0,0
11548,114.0,103,0.2,1,0,0,0.0,0
11549,112.0,103,12.0,1,0,0,0.0,0
11550,157.0,103,36.6,1,0,0,0.0,0
11551,109.0,103,11.8,1,0,0,0.0,0
11552,69.0,103,1.7,1,0,0,0.0,0
11553,71.0,103,0.2,1,0,0,0.0,0
11554,71.0,103,30.3,1,0,0,0.0,0
11555,157.0,103,18.7,1,0,0,0.0,0
11556,39.0,103,2.3,1,0,0,0.0,0
11557,7.0,103,4.6,1,0,0,0.0,0
11558,71.0,103,7.0,1,0,0,0.0,0
11559,157.0,103,0.9,1,0,0,0.0,0
11560,71.0,103,1.9,1,0,0,0.0,0
11561,87.0,103,28.3,1,0,0,0.0,0
11562,118.0,103,0.2,1,0,0,0.0,0
11563,71.0,103,1.2,1,0,0,0.0,0
11564,157.0,103,0.3,1,0,0,0.0,0
11565,68.0,103,2.3,1,0,0,0.0,0
11566,71.0,103,43.7,1,0,0,0.0,0
11567,157.0,103,2.1,1,0,0,0.0,0
11568,71.0,103,3.8,1,0,0,0.0,0
11569,30.0,103,0.3,1,0,0,0.0,0
11570,151.0,103,13.5,1,0,0,0.0,0
11571,76.0,103,1.1,1,0,0,0.0,0
11572,71.0,103,0.1,1,0,0,0.0,0
11573,54.0,103,0.1,1,0,0,0.0,0
11574,39.0,103,2.1,1,0,0,0.0,0
11575,47.0,103,0.7,1,0,0,0.0,0
11576,157.0,103,5.6,1,0,0,0.0,0
11577,157.0,103,26.0,1,0,0,0.0,0
11578,52.0,103,0.1,1,0,0,0.0,0
11579,158.0,103,6.2,1,0,0,0.0,0
11580,157.0,103,139.7,2,0,0,0.0,0
11581,71.0,102,0.1,1,0,0,0.0,0
11582,120.0,14,24.3,1,0,0,0.0,1
11583,157.0,102,0.1,1,0,0,0.0,0
11584,71.0,102,15.7,1,0,0,0.0,0
11585,71.0,102,2.9,1,0,0,0.0,0
11586,27.0,102,28.4,1,0,0,0.0,0
11587,7.0,102,18.7,1,0,0,0.0,0
11588,71.0,102,2.7,1,0,0,0.0,0
11589,71.0,102,0.2,1,0,0,0.0,0
11590,47.0,102,1.8,2,0,0,0.0,0
11591,37.0,102,5.6,1,0,0,0.0,0
11592,71.0,102,0.4,1,0,0,0.0,0
11594,71.0,102,9.7,1,0,0,0.0,0
11595,48.0,102,6.2,1,0,0,0.0,0
11596,71.0,102,0.5,1,0,0,0.0,0
11597,71.0,102,3.7,2,0,0,0.0,0
11598,71.0,102,6.4,1,0,0,0.0,0
11599,70.0,102,6.6,1,0,0,0.0,0
11600,71.0,102,13.7,2,0,0,0.0,0
11601,71.0,102,0.3,1,0,0,0.0,0
11602,127.0,102,41.3,1,0,0,0.0,0
11603,67.0,102,11.8,1,0,0,0.0,0
11604,39.0,11,11.1,1,0,0,0.0,1
11605,107.0,102,18.4,1,0,0,0.0,0
11606,137.0,102,10.5,1,0,0,0.0,0
11607,157.0,102,0.6,1,0,0,0.0,0
11609,159.0,102,6.2,1,0,0,0.0,0
11610,39.0,102,11.9,1,0,0,0.0,0
11611,49.0,102,38.1,1,0,0,0.0,0
11612,54.0,102,0.1,1,0,0,0.0,0
11613,71.0,102,1.1,1,0,0,0.0,0
11614,112.0,102,2.4,1,0,0,0.0,0
11615,112.0,102,0.6,1,0,0,0.0,0
11616,131.0,102,1.7,1,0,0,0.0,0
11617,157.0,102,49.1,1,0,0,0.0,0
11618,52.0,102,57.2,1,0,0,0.0,0
11619,71.0,102,5.3,1,0,0,0.0,0
11620,54.0,102,10.0,1,0,0,0.0,0
11621,47.0,102,20.8,1,0,0,0.0,0
11622,78.0,101,1.1,1,0,0,0.0,0
11623,69.0,101,1.2,1,0,0,0.0,0
11624,157.0,101,1.2,1,0,0,0.0,0
11625,134.0,101,0.3,1,0,0,0.0,0
11626,157.0,101,75.9,1,0,0,0.0,0
